"","word","POS","logfreq","nmorph","ico","fun"
"453","record","Noun",3.64008373137312,"1",NA,2.157894737
"454","fly","Verb",3.63708927353033,"1",1.92307692307692,NA
"455","attack","Noun",3.58591171031943,"1",NA,1.666666667
"456","soul","Noun",3.59395029526399,"1",NA,2.09375
"457","brain","Noun",3.59428202881181,"1",NA,2.064516129
"458","key","Noun",3.64650175003161,"1",0.3,2.052631579
"459","church","Noun",3.55071742346928,"1",0.076923077,2.026315789
"460","sea","Noun",3.48472680429866,"1",-1.46153846153846,NA
"461","fix","Verb",3.64610952197885,"1",0.538461538,2.102564103
"462","horse","Noun",3.67559505638675,"1",-0.363636364,2.464285714
"463","ring","Noun",3.67495294804857,"1",3.15384615384615,NA
"464","scene","Noun",3.58069693971244,"1",NA,2.125
"465","quick","Adjective",3.74374487859246,"1",3.33333333333333,2.205128205
"466","fault","Noun",3.72517630141914,"1",NA,2.029411765
"467","test","Noun",3.63235604623907,"1",NA,1.64516129
"468","system","Noun",3.66913084737333,"1",-0.5,2.037037037
"469","teach","Verb",3.5700757053216,"1",0.153846153846154,NA
"470","wall","Noun",3.55702572238638,"1",0.4,2.212121212
"471","dress","Noun",3.648164778574,"1",0,NA
"472","paper","Noun",3.72197540158595,"1",0.416666667,1.928571429
"473","window","Noun",3.64216763440495,"1",-0.833333333,1.918918919
"474","blue","Adjective",3.71792002583699,"1",-0.066666667,2.195121951
"475","fell","Verb",3.57100967230931,"1",1.71428571428571,NA
"476","carry","Verb",3.52659770910345,"1",0,1.914285714
"477","count","Verb",3.66171805769466,"1",-0.2,1.84375
"478","club","Noun",3.70234435835577,"1",NA,2.029411765
"479","stick","Verb",3.69495600224982,"1",1.928571429,1.769230769
"480","darling","Noun",3.82046419057768,"1",NA,2.782608696
"481","quiet","Adjective",3.77662855342015,"1",1,2.060606061
"482","bill","Name",3.78118072093726,"1",NA,2.085714286
"483","single","Adjective",3.56549362986886,"1",NA,1.974358974
"484","angry","Adjective",3.47842218774008,"1",1.76923076923077,NA
"485","difficult","Adjective",3.48699688843182,"1",1.76923076923077,NA
"486","simple","Adjective",3.65858371540706,"1",NA,2.2
"487","ball","Noun",3.72867836685091,"1",0.75,2.675
"488","fool","Noun",3.65867902858245,"1",0,2.818181818
"489","mess","Noun",3.60053729436447,"1",NA,2.36
"490","village","Noun",3.23375736296551,"1",NA,2.08
"491","respect","Noun",3.56169753265399,"1",NA,2.15625
"492","third","Number",3.58001211252942,"1",NA,2.142857143
"493","radio","Noun",3.59516541479023,"1",0.583333333,NA
"494","gold","Noun",3.60498162960743,"1",0.692307692307692,2.228571429
"495","tough","Adjective",3.66435987455114,"1",1.84615384615385,2
"496","contact","Noun",3.51930284923543,"1",0.2,2.184210526
"497","jail","Noun",3.55666426212257,"1",0.5,NA
"498","judge","Noun",3.60895369927586,"1",NA,2.071428571
"499","trip","Noun",3.62355939000544,"1",-0.384615384615385,2.838709677
"500","force","Noun",3.55690526905545,"1",NA,2.15625
"501","sad","Adjective",3.50960570461156,"1",1.769230769,NA
"502","stuck","Verb",3.53147891704225,"1",1.583333333,NA
"503","drunk","Adjective",3.59162103821332,"1",NA,2.75862069
"504","planet","Noun",3.29578694025161,"1",-0.615384615384615,2.064516129
"505","victim","Noun",3.38649896555065,"1",1.84615384615385,1.571428571
"506","smell","Verb",3.62746827245971,"1",0.923076923076923,2.421052632
"507","honest","Adjective",3.56702636615906,"1",0.214285714285714,NA
"508","bank","Noun",3.63698910181223,"1",0.571428571428571,2.206896552
"509","college","Noun",3.63798978078469,"1",1,NA
"510","floor","Noun",3.71037126426076,"1",0.5,1.78125
"511","type","Noun",3.49052030936335,"1",1.07692307692308,2.129032258
"512","buddy","Noun",3.7199938263676,"1",NA,3.347826087
"513","major","Adjective",3.72786644946749,"1",0.428571428571429,1.783783784
"514","plane","Noun",3.68779641138129,"1",-0.461538461538462,2.066666667
"515","queen","Noun",3.4456042032736,"1",NA,2.677419355
"516","rock","Noun",3.64295887940979,"1",1.272727273,2
"517","deep","Adjective",3.59073040579269,"1",1.14285714285714,2.117647059
"518","public","Adjective",3.55942779975949,"1",-0.2,2.25
"519","evil","Adjective",3.57194163507446,"1",NA,1.869565217
"520","crime","Noun",3.56038492297202,"1",0,1.794117647
"521","build","Verb",3.38969754820639,"1",1.153846154,NA
"522","cop","Noun",3.64286005258449,"1",NA,2.071428571
"523","destroy","Verb",3.38147609027503,"1",1.85714285714286,NA
"524","star","Noun",3.61804809671209,"1",1.583333333,2.433333333
"525","cash","Noun",3.56761444273084,"1",-0.166666666666667,2.34375
"526","cry","Verb",3.52491514753987,"1",0.866666667,1.696969697
"527","park","Noun",3.56572978783113,"1",0.384615385,2.142857143
"528","grab","Verb",3.55810830163055,"1",NA,2.294117647
"529","search","Noun",3.3923451553612,"1",NA,2.323529412
"530","seven","Number",3.72656421616224,"1",NA,1.958333333
"531","fit","Verb",3.46805179145424,"1",0.470588235,2.434782609
"532","island","Noun",3.30513631894364,"1",1.63636363636364,2.24137931
"533","choose","Verb",3.38952046584638,"1",-0.4,NA
"534","steal","Verb",3.43472854177976,"1",0,1.678571429
"535","summer","Noun",3.60346915973384,"1",0.5,2.344827586
"536","tea","Noun",3.47581641303132,"1",NA,2.128205128
"537","huge","Adjective",3.3923451553612,"1",2.53846153846154,NA
"538","camera","Noun",3.463594402187,"1",1.333333333,NA
"539","risk","Noun",3.3982873053574,"1",NA,2
"540","partner","Noun",3.58399179919832,"1",NA,2.243243243
"541","battle","Noun",3.3336487565147,"1",1.5,1.727272727
"542","cat","Noun",3.52943035436699,"1",0.538461538,NA
"543","fair","Adjective",3.68421679513888,"1",-0.923076923076923,2.153846154
"544","mum","Noun",3.04493154614916,"1",NA,2.862068966
"545","mission","Noun",3.38039216005703,"1",NA,2.1
"546","river","Noun",3.45178643552429,"1",1,2.342857143
"547","match","Noun",3.40174508223706,"1",NA,2.290322581
"548","art","Noun",3.55774774164147,"1",NA,2.290322581
"549","doubt","Verb",3.50596351801813,"1",-0.230769230769231,2.114285714
"550","escape","Verb",3.35391623092036,"1",NA,2.482758621
"551","enemy","Noun",3.39357520326959,"1",1.41666666666667,NA
"552","laugh","Verb",3.50609895992844,"1",0.75,NA
"553","jump","Verb",3.55169391512722,"1",1,2.32
"554","truck","Noun",3.57019256109573,"1",0.6,NA
"555","push","Verb",3.55618184665291,"1",2.333333333,2.172413793
"556","foot","Noun",3.52009032811284,"1",-0.4,2.552631579
"557","bear","Noun",3.4667193716816,"1",-0.25,2.233333333
"558","magic","Noun",3.42942926438179,"1",1.26666666666667,2.676470588
"559","mama","Noun",3.72345567203519,"1",NA,2.846153846
"560","form","Noun",3.3386556655787,"1",0.615384615384615,NA
"561","begin","Verb",3.46344503177043,"1",1.57142857142857,NA
"562","bus","Noun",3.57795112772976,"1",-0.928571429,NA
"563","wind","Noun",3.48129927333286,"1",1.142857143,2.322580645
"564","kick","Verb",3.57345182203549,"1",1.95,1.944444444
"565","green","Adjective",3.56784945057311,"1",1.1,2.515151515
"566","heaven","Noun",3.4605971888976,"1",0,2
"567","price","Noun",3.43504764133996,"1",NA,2.096774194
"568","kitchen","Noun",3.47348697006457,"1",-0.058823529,2.15625
"569","wine","Noun",3.4884096889032,"1",NA,2.6875
"570","arm","Noun",3.52335620665479,"1",0.2,1.904761905
"571","treat","Verb",3.42275394130135,"1",1.28571428571429,2.735294118
"572","gift","Noun",3.51732788229437,"1",0.785714285714286,2.173913043
"573","cross","Verb",3.44839710345777,"1",0.615384615384615,1.885714286
"574","surprise","Noun",3.65657729139611,"1",NA,2.777777778
"575","tree","Noun",3.52061452187824,"1",-0.923076923,2.323529412
"576","shop","Noun",3.43648069500949,"1",NA,2.441176471
"577","hour","Noun",3.91792542206474,"1",-0.0714285714285714,2.433333333
"578","store","Noun",3.62107237114363,"1",-0.875,2.068965517
"579","ten","Number",3.86899690248714,"1",NA,2.137931034
"580","track","Noun",3.45392959205773,"1",0.571428571428571,2.09375
"581","moon","Noun",3.40636983546927,"1",0.1,2.366666667
"582","cost","Verb",3.44746813094976,"1",0.538461538461538,2.24137931
"583","duty","Noun",3.41497334797082,"1",0.285714285714286,2.514285714
"584","taste","Noun",3.41796964221474,"1",1.142857143,2.305555556
"585","spot","Noun",3.4970679363985,"1",1.28571428571429,2.428571429
"586","address","Noun",3.42602301568988,"1",-0.583333333333333,1.6
"587","glass","Noun",3.49094120535679,"1",0.8,2.103448276
"588","mention","Verb",3.48201557645071,"1",NA,1.696969697
"589","neck","Noun",3.48230176722344,"1",-1,2.323529412
"590","machine","Noun",3.55436800099009,"1",0.666666666666667,NA
"591","sky","Noun",3.35907622605926,"1",0,1.866666667
"592","notice","Verb",3.48043814717782,"1",NA,2.290322581
"593","blame","Verb",3.47697646575953,"1",0.428571428571429,1.8
"594","race","Noun",3.49941212567228,"1",-0.0833333333333333,2.025
"595","client","Noun",3.43392976560846,"1",NA,2.305555556
"596","nose","Noun",3.55120594374791,"1",0.25,NA
"597","burn","Verb",3.44978684698577,"1",0.416666666666667,1.757575758
"598","joke","Noun",3.57112627708431,"1",0.545454545454545,3.638888889
"599","suspect","Noun",3.35314654621398,"1",NA,1.90625
"600","fat","Adjective",3.60766943668824,"1",-0.230769230769231,2.176470588
"601","bastard","Noun",3.52491514753987,"1",NA,2.866666667
"602","above","Preposition",3.39689644914252,"1",1.0625,NA
"603","hole","Noun",3.47275644931721,"1",2.53846153846154,2.56097561
"604","smile","Noun",3.47114496516063,"1",1.727272727,2.807692308
"605","nature","Noun",3.36248247475117,"1",NA,2.2
"606","interest","Noun",3.41480627950101,"1",NA,2.157894737
"607","danger","Noun",3.34791518650169,"1",1.07692307692308,1.828571429
"608","level","Noun",3.42061577062577,"1",1.61538461538462,1.862068966
"609","bottle","Noun",3.41313205043487,"1",0.5,NA
"610","hero","Noun",3.40534636017571,"1",-0.153846153846154,2.235294118
"611","eight","Number",3.69992440274248,"1",NA,2.325581395
"612","leg","Noun",3.45984464238821,"1",0.315789474,2.384615385
"613","beer","Noun",3.58557351862273,"1",0.846153846153846,2.806451613
"614","press","Noun",3.48727981644307,"1",0.25,2.222222222
"615","corner","Noun",3.42813479402879,"1",NA,2
"616","cook","Verb",3.36642295722597,"1",0.9,2.571428571
"617","skin","Noun",3.35160307241913,"1",-0.0833333333333333,1.973684211
"618","gay","Adjective",3.47914324797861,"1",NA,2.696969697
"619","favor","Noun",3.55750720190566,"1",0.153846153846154,NA
"620","cute","Adjective",3.65089007785631,"1",2.083333333,NA
"621","warm","Adjective",3.42488163663107,"1",1.23076923076923,1.954545455
"622","luck","Noun",3.89437145385624,"1",-0.0769230769230769,2.774193548
"623","faith","Noun",3.37364747220922,"1",NA,2.258064516
"624","waste","Verb",3.43408963841789,"1",0.0714285714285714,NA
"625","spirit","Noun",3.40105572577184,"1",0.461538461538462,1.956521739
"626","suit","Noun",3.54406804435028,"1",NA,2.161290323
"627","large","Adjective",3.32531037171106,"1",1.53846153846154,1.967741935
"628","size","Noun",3.37180645850742,"1",NA,2.069767442
"629","bother","Verb",3.53617953213723,"1",0.5,2.115384615
"630","crap","Noun",3.49858620881752,"1",1.38461538461538,NA
"631","band","Noun",3.43536650661266,"1",0.307692307692308,2.194444444
"632","flight","Noun",3.48358729696889,"1",NA,2.171428571
"633","low","Adjective",3.47957531017499,"1",2.91666666666667,1.575757576
"634","bird","Noun",3.36530074863799,"1",0.727272727,2.689655172
"635","smoke","Verb",3.52348633234323,"1",2.30769230769231,2.029411765
"636","strength","Noun",3.27508089845686,"1",1.07692307692308,2.258064516
"637","ought","Verb",3.61479179195642,"1",-0.230769230769231,NA
"638","serve","Verb",3.28690535297237,"1",NA,2.235294118
"639","mate","Noun",3.17376882313665,"1",0,2.825
"640","colonel","Noun",3.69108149212297,"1",-1.25,2.181818182
"641","file","Noun",3.35160307241913,"1",-0.0714285714285714,1.862068966
"642","beach","Noun",3.4607475418442,"1",-0.214285714,NA
"643","bob","Name",3.66903780088516,"1",1.2,NA
"644","hungry","Adjective",3.5946135091601,"1",1.285714286,NA
"645","prince","Noun",3.36172783601759,"1",1.30769230769231,2.566666667
"646","guard","Noun",3.47261019759604,"1",NA,1.821428571
"647","empty","Adjective",3.38201704257487,"1",0.8,1.714285714
"648","feed","Verb",3.33505651943909,"1",0.8,2.486486486
"649","bomb","Noun",3.43727479741012,"1",1.9,2
"650","devil","Noun",3.32407657973949,"1",1.25,2.137931034
"651","cousin","Noun",3.39654803798713,"1",0,2.212121212
"652","note","Noun",3.43648069500949,"1",0,2.230769231
"653","career","Noun",3.36285930295868,"1",0.0714285714285714,2
"654","million","Noun",3.78859255592036,"1",-0.692307692307692,2.028571429
"655","seat","Noun",3.60411800619204,"1",1.45454545454545,1.961538462
"656","stone","Noun",3.31659930209386,"1",1.272727273,2.085714286
"657","ice","Noun",3.60831204269733,"1",0.642857143,2.545454545
"658","crew","Noun",3.38471174293828,"1",NA,2.060606061
"659","card","Noun",3.63928722591024,"1",NA,2.117647059
"660","shirt","Noun",3.37401474029191,"1",-0.375,2.0625
"661","rain","Noun",3.39707054995941,"1",0.333333333,2.542857143
"662","target","Noun",3.28712962071911,"1",0.833333333333333,1.96875
"663","hat","Noun",3.51507867507592,"1",1.461538462,NA
"664","camp","Noun",3.41713940972733,"1",0.769230769230769,2
"665","roll","Verb",3.50893352605003,"1",1.33333333333333,2.583333333
"666","north","Noun",3.51308436046514,"1",NA,2.258064516
"667","rule","Noun",3.39022836246913,"1",NA,2
"668","aunt","Noun",3.44963265047007,"1",0.2,2.290322581
"669","arrest","Noun",3.48258776952677,"1",0.5,1.727272727
"670","view","Noun",3.29358351349612,"1",0.384615384615385,NA
"671","due","Adjective",3.35717225772303,"1",0.416666666666667,1.939393939
"672","knife","Noun",3.37803432245733,"1",0.523809524,1.84375
"673","cup","Noun",3.42078061954857,"1",1.538461538,2.258064516
"674","vote","Verb",3.24353410183206,"1",-0.571428571428571,2.214285714
"675","travel","Verb",3.2312146479626,"1",-0.3,NA
"676","slow","Adjective",3.58860780474269,"1",1.636363636,NA
"677","prepare","Verb",3.23350376034113,"1",0.384615384615385,NA
"678","account","Noun",3.35812528527665,"1",-0.428571428571429,2.052631579
"679","local","Adjective",3.32817566143832,"1",NA,2.233333333
"680","bridge","Noun",3.36772854608698,"1",-0.166666666666667,2.076923077
"681","pop","Interjection",3.53681086599154,"1",4.07692307692308,3.294117647
"682","pack","Verb",3.34947179921439,"1",NA,2.34375
"683","ghost","Noun",3.27114431794908,"1",0.5,NA
"684","beauty","Noun",3.3911116137028,"1",0.833333333333333,2.35
"685","advice","Noun",3.38881141347352,"1",0.428571428571429,2.6
"686","prefer","Verb",3.22530928172586,"1",0.166666666666667,NA
"687","knock","Verb",3.51851393987789,"1",3.0625,2.648648649
"688","weapon","Noun",3.37657695705651,"1",0.0769230769230769,1.636363636
"689","west","Noun",3.48981790830145,"1",1.11764705882353,2.15625
"690","department","Noun",3.51281775856487,"1",-0.25,NA
"691","fake","Adjective",3.26810972980848,"1",-0.769230769230769,2.222222222
"692","fellow","Noun",3.47538059314336,"1",NA,2.375
"693","dare","Verb",3.45132580848952,"1",NA,2.148148148
"694","lay","Verb",3.47290265180366,"1",NA,2.55
"695","monster","Noun",3.2973227142053,"1",1.07142857142857,2.162162162
"696","south","Noun",3.51706387348265,"1",NA,2.166666667
"697","sword","Noun",3.12580645813953,"1",0.933333333333333,2.275862069
"698","common","Adjective",3.35717225772303,"1",NA,2
"699","release","Verb",3.26764098234592,"1",2,2.25
"700","sight","Noun",3.36398782974849,"1",0.181818181818182,2.243243243
"701","photo","Noun",3.066698550423,"1",NA,2.380952381
"702","rose","Noun",3.43216726944259,"1",0.545454545454545,2.363636364
"703","mountain","Noun",3.25671774597749,"1",1.08333333333333,2.060606061
"704","issue","Noun",3.24104815067164,"1",-0.333333333333333,2.236842105
"705","silly","Adjective",3.46434048462767,"1",NA,3.405405405
"706","add","Verb",3.22711508258913,"1",-0.153846153846154,NA
"707","enter","Verb",3.18098558078673,"1",0.307692307692308,NA
"708","speed","Noun",3.32325210017169,"1",1.5,2.105263158
"709","grace","Name",3.33405144034689,"1",1.69230769230769,NA
"710","challenge","Noun",3.00603795499732,"1",NA,2.257142857
"711","belong","Verb",3.35487642251623,"1",-0.166666666666667,NA
"712","path","Noun",3.09795107099415,"1",NA,2.027027027
"713","draw","Verb",3.3142886609475,"1",0.2,NA
"714","style","Noun",3.18610837981321,"1",NA,2.269230769
"715","heavy","Adjective",3.38255732190879,"1",1.1,2.171428571
"716","wild","Adjective",3.46597736828582,"1",NA,2.565217391
"717","code","Noun",3.43296929087441,"1",NA,2.03125
"718","chair","Noun",3.40001963506516,"1",0.0625,NA
"719","heat","Noun",3.31069331234336,"1",1.46153846153846,2.173913043
"720","trick","Noun",3.38237730346811,"1",NA,2.714285714
"721","base","Noun",3.25647720624168,"1",1,1.848484848
"722","market","Noun",3.26693691115917,"1",NA,2.043478261
"723","female","Adjective",3.20763436738896,"1",NA,2.068965517
"724","tie","Verb",3.35545152012652,"1",0.461538461538462,2.296296296
"725","wash","Verb",3.31764554322116,"1",1.461538462,2.178571429
"726","shame","Noun",3.32654066851656,"1",1.8,1.612903226
"727","milk","Noun",3.33645973384853,"1",0.733333333,2.230769231
"728","blind","Adjective",3.36884450682582,"1",NA,1.566666667
"729","strike","Verb",3.36642295722597,"1",1.08333333333333,2.071428571
"730","meat","Noun",3.34772021703404,"1",0.2,NA
"731","ugly","Adjective",3.33264041038746,"1",1.8,NA
"732","condition","Noun",3.28712962071911,"1",-0.692307692307692,NA
"733","gas","Noun",3.5388249889379,"1",NA,2.911764706
"734","afford","Verb",3.35545152012652,"1",-0.0666666666666667,NA
"735","soldier","Noun",3.29797924415936,"1",0.6,1.939393939
"736","purpose","Noun",3.25285303097989,"1",0.333333333333333,1.976190476
"737","weak","Adjective",3.20628604441243,"1",1.30769230769231,NA
"738","coach","Noun",3.38560627359831,"1",NA,2.342857143
"739","proof","Noun",3.24427712080184,"1",0.75,1.92
"740","sergeant","Noun",3.5066403055665,"1",1,1.837837838
"741","roof","Noun",3.25983269906348,"1",-0.25,2.277777778
"742","contract","Noun",3.21774707326279,"1",-0.692307692307692,2.083333333
"743","idiot","Noun",3.52865964523499,"1",0.583333333333333,3.184210526
"744","main","Adjective",3.3384564936046,"1",0.692307692307692,1.9375
"745","flat","Noun",3.1264561134318,"1",2.30769230769231,2.194444444
