"Word","NMorph"
"shave","1"
"shaved","2"
"shaven","2"
"shaver","2"
"shaving","2"
"shavings","3"
"shaw","1"
"shawl","1"
"shawls","2"
"Shawn","1"
"Shawnee","1"
"she","1"
"Shea","1"
"sheaf","1"
"shear","1"
"shearing","2"
"Shea's","2"
"sheath","1"
"sheathe","1"
"sheathing","2"
"shebang","1"
"shed","1"
"she'd","2"
"shedding","2"
"sheds","2"
"sheen","1"
"sheep","1"
"sheepdog","2"
"sheepish","2"
"sheepskin","2"
"sheer","1"
"sheered","2"
"sheet","1"
"sheeted","2"
"sheeting","2"
"sheets","2"
"sheik","1"
"sheikh","1"
"Sheila","1"
"shelf","1"
"shell","1"
"she'll","2"
"shellac","1"
"shelled","2"
"Shelley","1"
"Shelley's","2"
"shellfish","2"
"shells","2"
"shellshock","2"
"shelter","1"
"sheltered","2"
"sheltering","2"
"shelters","2"
"shelve","1"
"shelved","2"
"shelves","2"
"Shenandoah","1"
"shenanigan","#"
"shenanigans","1"
"Shepard","1"
"shepherd","1"
"shepherds","2"
"shepherd's","2"
"Sheraton","2"
"sherbet","1"
"sheriff","1"
"sheriffs","2"
"sheriff's","2"
"Sherlock","2"
"Sherpa","1"
"sherry","1"
"Sherwood","2"
"she's","2"
"Shetland","2"
"shied","2"
"shield","1"
"shielded","2"
"shielding","2"
"shields","2"
"shies","2"
"shift","1"
"shifted","2"
"shifting","2"
"shiftless","2"
"shifts","2"
"shifty","2"
"shill","#"
"shilling","1"
"shillings","2"
"shim","#"
"shimmer","1"
"shimmering","2"
"shin","1"
"shinbone","2"
"shindig","2"
"shine","1"
"shines","2"
"shingle","1"
"shingles","2"
"shining","2"
"shiningly","3"
"Shinto","1"
"Shintoism","2"
"shiny","2"
"ship","1"
"shipboard","2"
"shipbroker","3"
"shipbuilder","3"
"shipbuilding","3"
"shipload","2"
"shipman","2"
"shipmate","2"
"shipmates","3"
"shipment","2"
"shipments","3"
"shipowner","3"
"shipped","2"
"shipper","2"
"shippers","3"
"shipping","2"
"ships","2"
"ship's","2"
"shipshape","2"
"shipwreck","2"
"shipwrecked","3"
"shipwright","2"
"shipyard","2"
"shipyards","3"
"shire","1"
"shires","2"
"shirk","1"
"shirking","2"
"Shirley","1"
"Shirley's","2"
"shirt","1"
"shirtfront","2"
"shirts","2"
"shirtsleeve","2"
"shirttail","2"
"shirtwaist","2"
"shiver","1"
"shivered","2"
"shivering","2"
"shivery","2"
"shoal","1"
"shoals","2"
"shock","1"
"shocked","2"
"shocker","2"
"shocking","2"
"shockingly","3"
"shockproof","#"
"shocks","2"
"shockwave","2"
"shod","1"
"shoddy","1"
"shoe","1"
"shoeblack","2"
"shoehorn","2"
"shoelace","2"
"shoelaces","3"
"shoemaker","3"
"shoes","2"
"shoeshine","2"
"shoestring","2"
"shoestrings","3"
"shogun","1"
"shone","1"
"shoo","1"
"shooing","2"
"shook","1"
"shoot","1"
"shooter","2"
"shooters","3"
"shooting","2"
"shootings","3"
"shop","1"
"shopkeeper","3"
"shopkeepers","4"
"shoplift","2"
"shoplifter","3"
"shopper","2"
"shopping","2"
"shops","2"
"shop's","#"
"shopwindow","#"
"shopworn","3"
"shore","1"
"shoreline","2"
"shorelines","3"
"shores","2"
"shorn","1"
"short","1"
"shortage","2"
"shortages","3"
"shortbread","2"
"shortcake","2"
"shortcoming","3"
"shortcomings","4"
"shortcut","2"
"shortcuts","3"
"shorten","2"
"shortened","3"
"shortening","3"
"shorter","2"
"shortest","2"
"shortfall","2"
"shorthand","2"
"shorthanded","3"
"shortly","2"
"shortness","2"
"shorts","2"
"shortsighted","3"
"shortsightedness","4"
"shortstop","2"
"shorty","2"
"shot","1"
"shotgun","2"
"shotguns","3"
"shots","2"
"should","1"
"shoulder","1"
"shouldered","2"
"shouldering","2"
"shoulders","2"
"shouldn't","2"
"shout","1"
"shouted","2"
"shouting","2"
"shouts","2"
"shove","1"
"shoved","2"
"shovel","1"
"shoveled","2"
"shovels","2"
"shoving","2"
"show","1"
"showbiz","2"
"showboat","2"
"showcase","2"
"showdown","2"
"showed","2"
"shower","1"
"showered","2"
"showerhead","#"
"showering","2"
"showers","2"
"showery","2"
"showgirl","2"
"showing","2"
"showings","3"
"showman","2"
"showmanship","3"
"showmen","2"
"shown","2"
"showpiece","2"
"showplace","2"
"showroom","2"
"shows","2"
"showy","2"
"shrank","1"
"shrapnel","1"
"shred","1"
"shredded","2"
"shredder","2"
"shredding","2"
"shreds","2"
"shrew","1"
"shrewd","1"
"shrewdest","2"
"shrewdly","2"
"shrewish","2"
"shriek","1"
"shrieked","2"
"shrieking","2"
"shrill","1"
"shrilled","#"
"shrilling","2"
"shrillness","2"
"shrilly","2"
"shrimp","1"
"shrine","1"
"shrines","2"
"shrink","1"
"shrinkage","2"
"shrinking","2"
"shrinks","2"
"shrivel","1"
"shriveled","2"
"shroud","1"
"shrouded","2"
"shrub","1"
"shrubbery","2"
"shrubs","2"
"shrug","1"
"shrugged","2"
"shrugs","2"
"shrunken","2"
"shuck","1"
"shucks","2"
"shudder","1"
"shuddered","2"
"shuddering","2"
"shuffle","1"
"shuffleboard","2"
"shuffled","2"
"shuffling","2"
"shun","1"
"shunned","2"
"shunning","2"
"shuns","2"
"shunt","1"
"shunted","2"
"shunts","2"
"shush","1"
"shut","1"
"shutdown","2"
"shutdowns","3"
"shuts","2"
"shutter","2"
"shuttered","3"
"shutters","3"
"shutting","2"
"shuttle","1"
"shuttlecock","2"
"shuttled","2"
"shuttling","2"
"shy","1"
"shyly","2"
"Siamese","2"
"Siberia","1"
"Siberian","2"
"sibilant","2"
"sibling","2"
"sibyls","2"
"sic","1"
"Sicilian","2"
"Sicilians","3"
"Sicily","1"
"sick","1"
"sickbay","2"
"sickbed","2"
"sicken","2"
"sickened","3"
"sickening","3"
"sicker","2"
"sickish","2"
"sickle","1"
"sickly","2"
"sickness","2"
"sickroom","2"
"side","1"
"sidearms","3"
"sideboard","2"
"sideboards","3"
"sideburns","3"
"sidecar","2"
"sidechairs","#"
"sided","2"
"sidekick","2"
"sidelight","2"
"sideline","2"
"sidelines","3"
"sidelong","2"
"sides","2"
"side's","2"
"sidesaddle","2"
"sideshow","2"
"sidesplitting","3"
"sidestep","2"
"sidesteps","3"
"sidestroke","#"
"sideswipe","2"
"sidetrack","2"
"sidewalk","2"
"sidewalks","3"
"sideward","2"
"sideways","3"
"sidewinder","3"
"sidewise","2"
"siding","2"
"sidle","1"
"sidled","2"
"Sidney","1"
"Sidney's","2"
"siege","1"
"Siegfried","1"
"sienna","1"
"sierra","1"
"sierras","2"
"siesta","1"
"sieve","1"
"sift","1"
"sifted","2"
"sifter","2"
"sifting","2"
"sigh","1"
"sighed","2"
"sighing","2"
"sighs","2"
"sight","1"
"sighted","2"
"sighting","2"
"sightless","2"
"sights","2"
"sightsee","2"
"sightseeing","3"
"sightseer","3"
"sightseers","4"
"sigma","1"
"Sigmund","1"
"sign","1"
"signal","2"
"signaled","3"
"signaling","3"
"signalizes","4"
"signally","3"
"signalman","3"
"signals","3"
"signature","2"
"signatures","3"
"signed","2"
"signers","3"
"significance","3"
"significant","3"
"significantly","4"
"significants","#"
"signification","3"
"signified","3"
"signifies","3"
"signify","2"
"signing","2"
"signor","1"
"signora","2"
"signore","#"
"signpost","2"
"signposts","3"
"signs","2"
"sikh","1"
"silage","1"
"silence","2"
"silenced","3"
"silencer","3"
"silences","3"
"silencing","3"
"silent","2"
"silently","3"
"silhouette","1"
"silhouetted","2"
"silhouettes","2"
"silica","2"
"silicon","2"
"silicone","2"
"silk","1"
"silken","2"
"silkworm","2"
"silkworms","3"
"silky","2"
"sill","1"
"silliest","2"
"silly","1"
"silo","1"
"silos","2"
"silt","1"
"silver","1"
"silverfish","#"
"silvers","2"
"silversmith","2"
"silverware","2"
"silvery","2"
"simian","2"
"similar","2"
"similarities","4"
"similarity","3"
"similarly","3"
"simile","1"
"similitude","2"
"simmer","1"
"simmered","2"
"Simmons","1"
"Simon","1"
"Simon's","2"
"simple","1"
"simpler","2"
"simples","2"
"simplest","2"
"simpleton","2"
"simplex","1"
"simplicities","3"
"simplicitude","#"
"simplicity","2"
"simplification","3"
"simplified","3"
"simplifies","3"
"simplify","2"
"simplistic","2"
"simply","2"
"Simpson","2"
"Simpson's","3"
"simulate","2"
"simulated","3"
"simulation","3"
"simulator","3"
"simultaneous","2"
"simultaneously","3"
"sin","1"
"Sinatra","1"
"since","1"
"sincere","1"
"sincerely","2"
"sincerest","2"
"sincerity","2"
"sine","1"
"sinew","1"
"sinews","2"
"sinful","2"
"sinfulness","3"
"sing","1"
"Singapore","1"
"singe","1"
"singed","2"
"singer","2"
"singers","3"
"singer's","3"
"singing","2"
"single","1"
"singled","2"
"singlehandedly","4"
"singleness","2"
"singles","2"
"singleton","2"
"singly","2"
"sings","2"
"singsong","2"
"singsonged","3"
"singular","2"
"singularity","3"
"singularize","3"
"singularly","3"
"sinister","1"
"sink","1"
"sinkhole","2"
"sinking","2"
"sinless","2"
"sinned","2"
"sinner","2"
"sinners","3"
"sinning","2"
"sins","2"
"sinuous","1"
"sinuously","2"
"sinuousness","2"
"sinus","1"
"sinuses","2"
"sinusitis","#"
"sinusoidal","3"
"Sioux","1"
"sip","1"
"siphon","1"
"siphoned","2"
"sipped","2"
"sipping","2"
"sir","1"
"sire","1"
"sired","2"
"siren","1"
"sirens","2"
"sirloin","2"
"sirs","2"
"sis","1"
"sissy","1"
"sister","1"
"sisterhood","2"
"sisters","2"
"sister's","2"
"Sistine","1"
"sit","1"
"site","1"
"sites","2"
"sits","2"
"sitter","2"
"sitters","3"
"sitter's","3"
"sitting","2"
"sittings","3"
"situate","2"
"situated","3"
"situation","3"
"situations","4"
"six","1"
"sixfold","2"
"sixpence","2"
"sixpenny","2"
"sixteen","2"
"sixteenth","3"
"sixth","2"
"sixties","3"
"sixtieth","3"
"sixty","2"
"sizable","2"
"size","1"
"sizeable","2"
"sized","2"
"sizes","2"
"sizzle","1"
"sizzled","2"
"sizzling","2"
"skate","1"
"skateboard","2"
"skateboarder","3"
"skater","2"
"skates","2"
"skating","2"
"skedaddle","1"
"skeet","1"
"skein","1"
"skeletal","2"
"skeleton","2"
"skeletons","3"
"skeptical","2"
"skeptically","3"
"skepticism","2"
"skeptics","2"
"sketch","1"
"sketchbook","2"
"sketched","2"
"sketches","2"
"sketching","2"
"sketchpad","2"
"sketchy","2"
"skew","1"
"skewer","1"
"ski","1"
"skid","1"
"skidded","2"
"skidding","2"
"skidpan","2"
"skids","2"
"skier","2"
"skies","2"
"skiing","2"
"skilful","2"
"skilfully","3"
"skilift","2"
"skill","1"
"skilled","2"
"skillet","1"
"skillful","2"
"skillfully","3"
"skillfulness","3"
"skills","2"
"skim","1"
"skimmed","2"
"skimmer","2"
"skimming","2"
"skimp","1"
"skimpy","2"
"skin","1"
"skindive","2"
"skindiving","3"
"skinflint","2"
"skinfolds","3"
"skinhead","2"
"skinless","2"
"skinner","2"
"skinny","2"
"skins","2"
"skip","1"
"skipped","2"
"skipper","1"
"skippers","2"
"skipping","2"
"skips","2"
"skirmish","1"
"skirmished","2"
"skirmishers","3"
"skirmishes","2"
"skirmishing","2"
"skirt","1"
"skirted","2"
"skirting","2"
"skirts","2"
"skis","2"
"skit","1"
"skits","2"
"skitter","1"
"skittish","2"
"skiway","2"
"skulk","1"
"skull","1"
"skullcap","2"
"skulls","2"
"skunk","1"
"skunks","2"
"sky","1"
"skydive","#"
"skydiver","3"
"skyhook","2"
"skyjack","2"
"skyjacked","3"
"skyjackers","4"
"skylark","2"
"skylarking","3"
"skylight","2"
"skylights","3"
"skyline","2"
"skyrocket","2"
"sky's","2"
"skyscraper","3"
"skyscrapers","4"
"skyward","2"
"skyway","2"
"skywriting","3"
"slab","1"
"slack","1"
"slacken","2"
"slackened","3"
"slackening","3"
"slacker","2"
"slacking","2"
"slacks","2"
"slag","1"
"slagheap","2"
"slain","2"
"slake","1"
"slaked","2"
"slalom","1"
"slam","1"
"slammed","2"
"slamming","2"
"slander","1"
"slanderer","2"
"slanderous","2"
"slanders","2"
"slang","1"
"slangy","2"
"slant","1"
"slanted","2"
"slanting","2"
"slants","2"
"slantwise","2"
"slap","1"
"slapdash","2"
"slaphappy","2"
"slapped","2"
"slapping","2"
"slaps","2"
"slapstick","2"
"slash","1"
"slashed","2"
"slashes","2"
"slashing","2"
"slat","1"
"slate","1"
"slated","2"
"slats","2"
"slatted","2"
"slaughter","1"
"slaughtered","2"
"slaughterhouse","2"
"slaughtering","2"
"Slav","1"
"slave","1"
"slaver","1"
"slavered","2"
"slavery","2"
"slaves","2"
"slave's","2"
"Slavic","2"
"slavish","2"
"Slavs","2"
"slaw","1"
"slay","1"
"slaying","2"
"sleazy","2"
"sled","1"
"sledding","2"
"sledge","1"
"sledgehammer","2"
"sleek","1"
"sleep","1"
"sleeper","2"
"sleepers","3"
"sleeper's","3"
"sleepily","3"
"sleeping","2"
"sleepless","2"
"sleeplessly","3"
"sleeps","2"
"sleepwalk","2"
"sleepwalker","3"
"sleepy","2"
"sleepyhead","3"
"sleet","1"
"sleeve","1"
"sleeveless","2"
"sleeves","2"
"sleigh","1"
"sleight","1"
"slender","1"
"slenderer","2"
"slept","1"
"sleuth","1"
"sleuthing","2"
"slew","1"
"slice","1"
"sliced","2"
"slices","2"
"slick","1"
"slicker","2"
"slickers","3"
"slid","1"
"slide","1"
"slides","2"
"sliding","2"
"slight","1"
"slighter","2"
"slightest","2"
"slightly","2"
"slights","2"
"slim","1"
"slime","1"
"slimed","2"
"slimly","2"
"slimmer","2"
"slimy","2"
"sling","1"
"slinger","2"
"slinging","2"
"slings","2"
"slingshot","2"
"slink","1"
"slinky","2"
"slip","1"
"slipcover","2"
"slipknot","2"
"slipover","2"
"slippage","2"
"slipped","2"
"slipper","2"
"slippers","3"
"slippery","3"
"slipping","2"
"slips","2"
"slipshod","2"
"slipstream","2"
"slit","1"
"slither","1"
"slits","2"
"sliver","1"
"sloan","1"
"slob","1"
"slobber","1"
"sloe","1"
"slogan","1"
"slogans","2"
"sloop","1"
"slop","1"
"slope","1"
"slopes","2"
"slope's","2"
"sloping","2"
"slopped","2"
"sloppily","3"
"slopping","2"
"sloppy","2"
"slosh","1"
"sloshed","2"
"slot","1"
"sloth","1"
"slothful","2"
"slots","2"
"slotted","2"
"slouch","1"
"slouches","2"
"slough","1"
"Slovak","1"
"sloven","1"
"Slovenia","1"
"slovenliness","3"
"slovenly","2"
"slow","1"
"slowed","2"
"slower","2"
"slowest","2"
"slowing","2"
"slowly","2"
"slowness","2"
"slowpoke","#"
"sludge","1"
"slug","1"
"sluggard","1"
"slugged","2"
"slugger","#"
"sluggers","#"
"slugging","2"
"sluggish","2"
"sluggishly","3"
"slugs","2"
"sluice","1"
"sluiced","2"
"sluices","2"
"sluiceway","#"
"sluicing","2"
"slum","1"
"slumber","1"
"slumbered","2"
"slumming","2"
"slump","1"
"slumped","2"
"slums","2"
"slung","1"
"slur","1"
"slurp","1"
"slurped","2"
"slush","1"
"slushy","2"
"slut","1"
"sly","1"
"slyness","2"
"smack","1"
"smacked","2"
"smacks","2"
"small","1"
"smaller","2"
"smallest","2"
"smallish","2"
"smallness","2"
"smallpox","2"
"smalltime","2"
"smart","1"
"smarted","2"
"smarter","2"
"smartly","2"
"smash","1"
"smashed","2"
"smasher","2"
"smashing","2"
"smatterings","3"
"smear","1"
"smeared","2"
"smell","1"
"smelled","2"
"smelling","2"
"smells","2"
"smelly","2"
"smelt","2"
"smelts","2"
"smile","1"
"smiled","2"
"smiles","2"
"smiling","2"
"smilingly","3"
"smirch","1"
"smirk","1"
"smirked","2"
"smite","1"
"smith","1"
"smithereens","1"
"Smith's","2"
"Smithsonian","3"
"smithy","2"
"smitten","2"
"smock","1"
"smocking","2"
"smog","1"
"smoke","1"
"smoked","2"
"smokehouse","2"
"smoker","2"
"smokers","3"
"smokes","2"
"smokescreen","2"
"smokestack","2"
"smoking","2"
"smoky","2"
"smoldered","2"
"smoldering","2"
"smolderingly","#"
"smolders","2"
"smooch","1"
"smooching","2"
"smooth","1"
"smoothbore","2"
"smoothed","2"
"smoother","2"
"smoothest","2"
"smoothie","2"
"smoothing","2"
"smoothly","2"
"smoothness","2"
"smorgasbord","1"
"smote","1"
"smother","1"
"smothered","2"
"smothering","2"
"smoulder","1"
"smudge","1"
"smudged","2"
"smug","1"
"smuggle","1"
"smuggled","2"
"smuggler","2"
"smugglers","3"
"smuggling","2"
"smut","1"
"smutty","2"
"snack","1"
"snacks","2"
"snag","1"
"snags","2"
"snail","1"
"snails","2"
"snail's","2"
"snake","1"
"snakebite","2"
"snaked","2"
"snakes","2"
"snap","1"
"snapback","#"
"snapdragon","2"
"snapdragons","3"
"snapped","2"
"snapper","2"
"snapping","2"
"snappish","2"
"snappy","2"
"snapshot","2"
"snapshots","3"
"snare","1"
"snared","2"
"snarl","1"
"snarled","2"
"snarling","2"
"snatch","1"
"snatched","2"
"snatcher","2"
"snatches","2"
"snatching","2"
"snazzy","1"
"sneak","1"
"sneaked","2"
"sneaker","2"
"sneakers","3"
"sneaking","2"
"sneaks","2"
"sneaky","2"
"sneer","1"
"sneered","2"
"sneering","2"
"sneers","2"
"sneeze","1"
"sneezed","2"
"sneezing","2"
"snick","1"
"snicker","1"
"snickered","2"
"snide","1"
"sniff","1"
"sniffed","2"
"sniffer","2"
"sniffing","2"
"sniffle","1"
"snip","1"
"snipe","1"
"sniper","2"
"sniper's","#"
"sniping","2"
"snippet","2"
"snippy","2"
"snips","2"
"snitch","1"
"snivel","1"
"snivelings","3"
"snivelling","2"
"snob","1"
"snobbery","2"
"snobbish","2"
"snobbishly","3"
"snobby","2"
"snobs","2"
"snook","1"
"snoop","1"
"snooping","2"
"snooty","2"
"snooze","1"
"snore","1"
"snoring","2"
"snorkel","1"
"snort","1"
"snorted","2"
"snot","1"
"snotty","2"
"snout","1"
"snow","1"
"snowball","2"
"snowballs","3"
"snowblind","2"
"snowbound","2"
"snowdrift","2"
"snowed","2"
"snowfall","2"
"snowfield","2"
"snowflake","2"
"snowflakes","3"
"snowing","2"
"snowman","2"
"snowplough","2"
"snows","2"
"snow's","2"
"snowshoe","2"
"snowstorm","2"
"snowy","2"
"snub","1"
"snubbed","2"
"snubbing","2"
"snuff","1"
"snuffboxes","3"
"snuffed","2"
"snuffer","#"
"snuffle","1"
"snug","1"
"snuggle","1"
"snuggled","2"
"snugly","2"
"so","1"
"soak","1"
"soaked","2"
"soaking","2"
"soap","1"
"soapbox","2"
"soaps","2"
"soapstone","2"
"soapsuds","3"
"soapy","2"
"soar","1"
"soared","2"
"soaring","2"
"sob","1"
"sobbed","2"
"sobbing","2"
"sobbingly","3"
"sober","1"
"sobered","2"
"sobering","2"
"soberly","2"
"sobriety","1"
"sobriquet","1"
"sobs","2"
"soccer","1"
"sociable","2"
"social","2"
"socialism","3"
"socialist","3"
"socialistic","4"
"socialite","3"
"sociality","#"
"socialization","4"
"socialize","3"
"socialized","4"
"socializes","4"
"socially","3"
"societal","2"
"societies","3"
"society","2"
"society's","3"
"socioeconomic","3"
"sociological","4"
"sociologically","5"
"sociologist","3"
"sociologists","4"
"sociology","3"
"sock","1"
"socked","2"
"socket","1"
"sockets","2"
"socks","2"
"Socrates","1"
"Socratic","1"
"sod","1"
"soda","1"
"sodden","1"
"sodium","1"
"sodomite","2"
"sodomy","2"
"sofa","1"
"sofas","2"
"soft","1"
"softball","2"
"soften","2"
"softened","3"
"softener","3"
"softening","3"
"softens","3"
"softer","2"
"softest","2"
"softhearted","3"
"softly","2"
"softness","2"
"software","2"
"softwood","2"
"softy","2"
"soggy","1"
"soil","1"
"soiled","2"
"soils","2"
"soiree","1"
"soirees","2"
"sojourn","2"
"sojourner","3"
"sojourners","4"
"solace","1"
"solaced","2"
"solar","2"
"solarium","2"
"sold","1"
"solder","1"
"soldered","2"
"soldering","2"
"soldier","1"
"soldiering","2"
"soldierly","2"
"soldiers","2"
"soldier's","2"
"soldiery","2"
"sole","1"
"solely","2"
"solemn","1"
"solemnity","2"
"solemnize","2"
"solemnly","2"
"solenoid","1"
"soles","2"
"solicit","1"
"solicitation","2"
"solicited","2"
"soliciting","2"
"solicitor","2"
"solicitous","2"
"solicitousness","3"
"solicits","2"
"solicitude","2"
"solid","1"
"solidarity","2"
"solidifies","3"
"solidify","2"
"solidity","2"
"solidly","2"
"solids","2"
"soliloquy","3"
"solipsism","2"
"solitaire","2"
"solitary","2"
"solitude","2"
"solitudes","3"
"solo","1"
"soloist","2"
"soloists","3"
"Solomon","1"
"Solomon's","2"
"solos","2"
"solstice","1"
"solubility","2"
"soluble","1"
"solution","2"
"solutions","3"
"solve","1"
"solved","2"
"solvency","2"
"solvent","2"
"solvents","3"
"solves","2"
"solving","2"
"soma","#"
"Somalia","1"
"somatic","2"
"somber","1"
"sombrero","1"
"some","1"
"somebody","2"
"somebody's","3"
"someday","2"
"somehow","2"
"someone","2"
"someone's","3"
"someplace","2"
"somersault","1"
"somersaulting","2"
"somersaults","2"
"somerset","1"
"something","2"
"sometime","2"
"sometimes","3"
"somewhat","2"
"somewhere","2"
"somnambulate","3"
"somnolence","2"
"somnolent","2"
"son","1"
"sonar","2"
"sonata","1"
"sonatas","2"
"song","1"
"songbird","2"
"songbook","2"
"songful","2"
"songs","2"
"song's","2"
"sonic","2"
"sonnet","1"
"sonnets","2"
"Sonny","2"
"sonogram","2"
"Sonoma","1"
"sons","2"
"son's","2"
"soon","1"
"sooner","2"
"soot","1"
"soothe","1"
"soothed","2"
"soothing","2"
"soothingly","3"
"soothsayer","3"
"soothsayers","4"
"sooty","2"
"sop","1"
"Sophia","1"
"Sophia's","2"
"Sophie","1"
"sophism","2"
"sophisticate","4"
"sophisticated","5"
"sophisticates","5"
"sophistication","5"
"sophistry","3"
"Sophocles","1"
"sophomore","1"
"sophomores","2"
"sopping","2"
"soprano","1"
"sopranos","2"
"sops","2"
"sorbet","1"
"sorcerer","2"
"sorceress","2"
"sorcery","2"
"sordid","1"
"sore","1"
"sorely","2"
"soreness","2"
"sores","2"
"sorest","2"
"sorghum","1"
"sororities","3"
"sorority","2"
"sorption","1"
"sorriest","2"
"sorrow","1"
"sorrowful","2"
"sorrows","2"
"sorry","1"
"sort","1"
"sorted","2"
"sortie","1"
"sorting","2"
"sorts","2"
"soubriquet","#"
"souffle","1"
"sought","1"
"soul","1"
"soulful","2"
"soulfully","3"
"soulless","2"
"souls","2"
"soul's","2"
"sound","1"
"sounded","2"
"sounder","2"
"sounding","2"
"soundless","2"
"soundly","2"
"soundness","2"
"soundproof","2"
"sounds","2"
"soundtrack","2"
"soup","1"
"sour","1"
"source","1"
"sources","2"
"sourdough","2"
"sourly","2"
"sourpuss","2"
"sours","2"
"sousaphone","2"
"south","1"
"Southampton","3"
"southbound","2"
"southeast","2"
"southeastern","3"
"southern","2"
"southerner","3"
"southerners","4"
"Southerner's","4"
"Southernisms","4"
"southpaw","2"
"south's","#"
"southward","2"
"southwest","2"
"southwestern","3"
"souvenir","1"
"souvenirs","2"
"sovereign","1"
"sovereigns","2"
"sovereignty","2"
"Soviet","1"
"Soviets","2"
"Soviet's","2"
"sow","1"
"sowing","2"
"sown","2"
"soy","1"
"soybean","2"
"soybeans","3"
"soysauce","2"
"spa","1"
"space","1"
"spacecraft","2"
"spaced","2"
"spacer","2"
"spacers","3"
"spaces","2"
"spaceship","2"
"spacesuit","2"
"spacesuits","3"
"spacing","2"
"spacings","3"
"spacious","2"
"spaciousness","3"
"spade","1"
"spades","2"
"spaghetti","1"
"Spain","1"
"spake","1"
"Spalding","1"
"spam","1"
